Predicted,Id
-12956.650148813696,3561
-9284.323056994488,3562
-6819.916493287559,3563
-13317.167071078191,3564
-7303.806660427057,3565
-2839.432345991222,3566
-11627.05008936867,3567
-15478.884466783102,3568
-5361.666663960628,3569
-4911.44343292108,3570
-4723.7445881951735,3571
-4723.7445881951735,3572
-13388.180449165828,3573
-6665.884584661602,3574
-6665.884584661602,3575
-2839.432345991222,3576
-5361.666663960628,3577
-4723.7445881951735,3578
-7245.978906164579,3579
-2839.432345991222,3580
-7400.010814790536,3581
-4723.7445881951735,3582
-6762.088739025083,3583
-11226.463053460917,3584
-9343.903099638233,3585
-10865.946131196422,3586
-8827.601980366515,3587
-10794.932753108786,3588
-4723.7445881951735,3589
-5361.666663960628,3590
-4723.7445881951735,3591
-9465.524056131968,3592
-7091.853759313408,3593
-5361.666663960628,3594
-4723.7445881951735,3595
-4723.7445881951735,3596
-2839.432345991222,3597
-5910.132940187012,3598
-7794.445182390963,3599
-10794.932753108786,3600
-2839.432345991222,3601
-11278.822920248282,3602
-7245.978906164579,3603
-7245.978906164579,3604
-2839.432345991222,3605
-6693.561314108735,3606
-6665.884584661602,3607
-2839.432345991222,3608
-4877.77649682113,3609
-4723.7445881951735,3610
-4723.7445881951735,3611
-6762.088739025083,3612
-6762.088739025083,3613
-2839.432345991222,3614
-2839.432345991222,3615
-15478.884466783102,3616
-2839.432345991222,3617
-4781.565420363191,3618
-7567.447485015906,3619
-9284.323056994488,3620
-5361.666663960628,3621
-2839.432345991222,3622
-3759.6450744986196,3623
-4723.7445881951735,3624
-5361.666663960628,3625
-7245.978906164579,3626
-2839.432345991222,3627
-2839.432345991222,3628
-9465.332693663759,3629
-5361.666663960628,3630
-4781.572342457651,3631
-4877.77649682113,3632
-11403.923413466402,3633
-8827.601980366515,3634
-11014.510152347268,3635
-2839.432345991222,3636
-2852.508539108812,3637
-2839.432345991222,3638
-12956.650148813696,3639
-4781.572342457651,3640
-11014.510152347268,3641
-2839.432345991222,3642
-4781.572342457651,3643
-11014.510152347268,3644
-2839.432345991222,3645
-9365.841189370813,3646
-2839.432345991222,3647
-5001.149741696134,3648
-4877.77649682113,3649
-6885.461983900085,3650
-2839.432345991222,3651
-8852.792756642357,3652
-5443.184796336951,3653
-2839.432345991222,3654
-7039.493892526043,3655
-2839.432345991222,3656
-2839.432345991222,3657
-6544.11380198147,3658
-8852.792756642357,3659
-4723.7445881951735,3660
-2839.432345991222,3661
-8976.166001517358,3662
-2839.432345991222,3663
-9547.042188508292,3664
-6885.461983900085,3665
-4877.77649682113,3666
-15478.884466783102,3667
-9030.782870112544,3668
-2839.432345991222,3669
-6762.088739025083,3670
-2839.432345991222,3671
-4877.918646783081,3672
-6347.84656404701,3673
-10509.818955474244,3674
-6762.088739025083,3675
-2839.432345991222,3676
-6943.289738162563,3677
-2840.3128736631843,3678
-5001.13326537461,3679
-8923.806134729994,3680
-6762.088739025083,3681
-6762.088739025083,3682
-6762.088739025083,3683
-4877.77649682113,3684
-10918.305997983787,3685
-2839.432345991222,3686
-8827.601980366515,3687
-8923.806134729994,3688
-5286.394402895195,3689
-4723.761755265597,3690
-9342.150811256965,3691
-6663.897437987072,3692
-6762.088739025083,3693
-5001.137691176722,3694
-15478.884466783102,3695
-8852.792756642357,3696
-12956.650148813696,3697
-2839.432345991222,3698
-2839.432345991222,3699
-2839.432345991222,3700
-6943.289738162563,3701
-5001.149741696134,3702
-4723.7445881951735,3703
-4723.7445881951735,3704
-4877.77649682113,3705
-4877.77649682113,3706
-2839.432345991222,3707
-2839.432345991222,3708
-8827.601980366515,3709
-2839.432345991222,3710
-11446.040452699399,3711
-4781.572342457651,3712
-6665.884584661602,3713
-8756.588602278876,3714
-10794.932753108786,3715
-2839.432345991222,3716
-6885.461983900085,3717
-2839.432345991222,3718
-7523.384059665539,3719
-2839.432345991222,3720
-2839.432345991222,3721
-4781.572342457651,3722
-7091.853759313408,3723
-9465.524056131968,3724
-2839.432345991222,3725
-2839.432345991222,3726
-2848.814280770214,3727
-9130.197910143317,3728
-6885.461983900085,3729
-2839.432345991222,3730
-8852.792756642357,3731
-11226.463053460917,3732
-2839.432345991222,3733
-5361.666663960628,3734
-9336.682923781853,3735
-4723.7445881951735,3736
-2839.432345991222,3737
-2839.432345991222,3738
-4781.572342457651,3739
-8976.175270576872,3740
-6819.916493287559,3741
-8226.168647095923,3742
-10794.932753108786,3743
-4877.77649682113,3744
-4877.77649682113,3745
-11014.510152347268,3746
-6762.088739025083,3747
-2839.432345991222,3748
-2839.432345991222,3749
-2839.432345991222,3750
-13388.180449165828,3751
-2839.432345991222,3752
-6814.448605812448,3753
-2839.432345991222,3754
-11014.510152347268,3755
-15478.884466783102,3756
-4781.572342457651,3757
-2839.432345991222,3758
-2839.432345991222,3759
-16026.78281665376,3760
-2839.432345991222,3761
-4723.7445881951735,3762
-6814.448605812448,3763
-8910.620510904833,3764
-6665.884584661602,3765
-4723.7445881951735,3766
-2839.432345991222,3767
-4781.572342457651,3768
-9305.789271420026,3769
-6885.461983900085,3770
-2839.432345991222,3771
-10794.932753108786,3772
-2839.432345991222,3773
-2839.432345991222,3774
-4877.77649682113,3775
-9284.323056994488,3776
-5001.149741696134,3777
-4778.747155988819,3778
-4781.572342457651,3779
-6762.088739025083,3780
-2839.432345991222,3781
-7956.049791237573,3782
-4877.77649682113,3783
-2857.561571412025,3784
-2839.432345991222,3785
-4781.572342457651,3786
-5713.03469764389,3787
-4781.572342457651,3788
-4781.572342457651,3789
-8852.792756642357,3790
-13594.572224579151,3791
-8976.166001517358,3792
-4781.572342457651,3793
-5361.666663960628,3794
-2839.432345991222,3795
-2839.432345991222,3796
-8852.792756642357,3797
-4723.7445881951735,3798
-2839.432345991222,3799
-6885.461983900085,3800
-2839.432345991222,3801
-8703.834267811064,3802
-8827.601980366515,3803
-4723.7445881951735,3804
-6819.916493287559,3805
-4781.572342457651,3806
-2839.432345991222,3807
-4781.572342457651,3808
-2839.432345991222,3809
-12956.650148813696,3810
-2839.432345991222,3811
-2839.432345991222,3812
-2839.432345991222,3813
-15478.884466783102,3814
-2839.432345991222,3815
-9285.559864613697,3816
-4877.77649682113,3817
-4723.7445881951735,3818
